SDG10Word,SDG11Word,SDG12Word,SDG13Word,SDG14Word,SDG15Word,SDG16Word,SDG17Word,SDG1Word,SDG2Word,SDG3Word,SDG4Word,SDG5Word,SDG6Word,SDG7Word,SDG8Word,SDG9Word,common,constraint,direction,pNo,recommendation,text
-0,institutions,-0,-0,-0,-0,-0,-0,marginalized,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,939,0,once the marginal benefits of further development decrease emphasis must gradually shift towards building human and institutional capabilities to enhance water efficiency and sustainability and secure economic and social development gains .
-0,community,-0,-0,-0,-0,-0,-0,scarcity,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,945,0,Projects in hydropower irrigation energy or urban development that are carried out simultaneously and in isolation from each other can lead to water scarcity unsustainable use of resources and conflicts between users and local communities .
-0,urban,-0,-0,-0,-0,-0,-0,scarcity,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,945,0,Projects in hydropower irrigation energy or urban development that are carried out simultaneously and in isolation from each other can lead to water scarcity unsustainable use of resources and conflicts between users and local communities .
-0,population,-0,-0,-0,-0,-0,-0,insecurity,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,1032,0,2 Social challenges degraded ecosystems strain the most vulnerable populations particularly the poorest leading to food and water insecurity .
-0,population,-0,-0,-0,-0,-0,-0,poorest,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,1032,0,2 Social challenges degraded ecosystems strain the most vulnerable populations particularly the poorest leading to food and water insecurity .
-0,population,-0,-0,-0,-0,-0,-0,socioeconomic,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,1033,0,as populations increase and ecosystem services decline the risk of resource conflicts rises especially where tensions already exist along ethnic or socioeconomic lines .
-0,community,-0,-0,-0,-0,-0,-0,lack,-0,-0,-0,-0,-0,-0,-0,-0,0,1,2,1070,0,the water management sphere is beset by a lack of ecosystem knowledge among decisionmakers and lack of resources and technical knowhow to empower communities to take the lead in ebM .
-0,countries,-0,-0,-0,-0,-0,-0,developing countries,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,1137,0,Policies should seek to increase participation of all stakeholders local regional and national including rural women in developing countries who already act as grassroots ecosystem managers .
-0,rural,-0,-0,-0,-0,-0,-0,developing countries,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,1137,0,Policies should seek to increase participation of all stakeholders local regional and national including rural women in developing countries who already act as grassroots ecosystem managers .
-0,population,-0,-0,-0,-0,-0,-0,marginalization,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,1223,0,implications of inadequate WasH for education cognitive development and nutrition are not fully documented and inadequate WasH is one of many deprivations suffered by the worlds poorest and most marginalized populations .
-0,population,-0,-0,-0,-0,-0,-0,marginalized,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,1223,0,implications of inadequate WasH for education cognitive development and nutrition are not fully documented and inadequate WasH is one of many deprivations suffered by the worlds poorest and most marginalized populations .
-0,population,-0,-0,-0,-0,-0,-0,poorest,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,1223,0,implications of inadequate WasH for education cognitive development and nutrition are not fully documented and inadequate WasH is one of many deprivations suffered by the worlds poorest and most marginalized populations .
-0,countries,-0,-0,-0,-0,-0,-0,lack,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,1226,0,lack of WasH takes a huge toll on health and wellbeing and comes at a large financial cost including a sizeable loss of economic activity in many countries not just least developed countries .
-0,countries,-0,-0,-0,-0,-0,-0,developing countries,-0,-0,-0,-0,-0,-0,-0,-0,0,1,2,1226,0,lack of WasH takes a huge toll on health and wellbeing and comes at a large financial cost including a sizeable loss of economic activity in many countries not just least developed countries .
-0,countries,-0,-0,-0,-0,-0,-0,least developed countries,-0,-0,-0,-0,-0,-0,-0,-0,0,1,2,1226,0,lack of WasH takes a huge toll on health and wellbeing and comes at a large financial cost including a sizeable loss of economic activity in many countries not just least developed countries .
-0,countries,-0,-0,-0,-0,-0,-0,income,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,1227,0,While the impacts are most pronounced in lower income countries challenges remain in wealthier nations where concerns regarding water safety and environmental sustainability persist alongside inequalities .
-0,countries,-0,-0,-0,-0,-0,-0,inequality,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,1227,0,While the impacts are most pronounced in lower income countries challenges remain in wealthier nations where concerns regarding water safety and environmental sustainability persist alongside inequalities .
-0,schools,-0,-0,-0,-0,-0,-0,poverty,-0,-0,-0,-0,-0,-0,-0,-0,0,0,1,1244,1,Direct Disease prevention Dignity School attendance especially for adolescent girls indirect Full participation in society Reduced poverty Gender equality
-0,rural,-0,-0,-0,-0,-0,-0,poorness,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,1288,0,Although the time frame for reaching the targets of universal coverage have not been met major gains in access have been achieved especially for the poor and those living in rural areas .
-0,rural,-0,-0,-0,-0,-0,-0,poor,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,1288,0,Although the time frame for reaching the targets of universal coverage have not been met major gains in access have been achieved especially for the poor and those living in rural areas .
-0,rural areas,-0,-0,-0,-0,-0,-0,poorness,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,1288,0,Although the time frame for reaching the targets of universal coverage have not been met major gains in access have been achieved especially for the poor and those living in rural areas .
-0,rural areas,-0,-0,-0,-0,-0,-0,poor,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,1288,0,Although the time frame for reaching the targets of universal coverage have not been met major gains in access have been achieved especially for the poor and those living in rural areas .
-0,countries,-0,-0,-0,-0,-0,-0,income,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,1299,0,this is not restricted to lower income countries .
-0,countries,-0,-0,-0,-0,-0,-0,inequality,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,1309,0,In many lowerincome countries bottled water is a privilege of the wealthy who may resort to it due to lack of trust in the safety of municipal supplies exacerbating inequalities as societies develop their water usage patterns change .
-0,countries,-0,-0,-0,-0,-0,-0,lack,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,1309,0,In many lowerincome countries bottled water is a privilege of the wealthy who may resort to it due to lack of trust in the safety of municipal supplies exacerbating inequalities as societies develop their water usage patterns change .
-0,municipalities,-0,-0,-0,-0,-0,-0,inequality,-0,-0,-0,-0,-0,-0,-0,-0,0,1,2,1309,0,In many lowerincome countries bottled water is a privilege of the wealthy who may resort to it due to lack of trust in the safety of municipal supplies exacerbating inequalities as societies develop their water usage patterns change .
-0,municipalities,-0,-0,-0,-0,-0,-0,lack,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,1309,0,In many lowerincome countries bottled water is a privilege of the wealthy who may resort to it due to lack of trust in the safety of municipal supplies exacerbating inequalities as societies develop their water usage patterns change .
-0,urban,-0,-0,-0,-0,-0,-0,societal,-0,-0,-0,-0,-0,-0,-0,-0,0,1,2,1311,0,use of piped water can be highly beneficial for societal wellbeing however it also generates a tendency to raise the quantity of water used per capita increasing stress on local water resources and wastewater strong growth of bottled and sachet water as a main drinking water source in urban settings 2000-2012
-0,countries,-0,-0,-0,-0,-0,-0,lack,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,1355,0,in many lowerincome countries bottled water is a privilege of the wealthy who may resort to it due to lack of trust in the safety of municipal supplies .
-0,municipalities,-0,-0,-0,-0,-0,-0,lack,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,1355,0,in many lowerincome countries bottled water is a privilege of the wealthy who may resort to it due to lack of trust in the safety of municipal supplies .
-0,countries,-0,-0,-0,-0,-0,-0,income,-0,-0,-0,-0,-0,-0,-0,-0,0,0,1,1358,1,although data are few estimates suggest that even in uppermiddle income countries wastewater from 75 of households with sewer connections may not receive adequate treatment baum et al .
-0,rural,-0,-0,-0,-0,-0,-0,disparities,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,1372,0,Pronounced disparities in access to WasH services for example between regions rural and urban areas and socioeconomic groups are welldocumented WHo and uniCef 2014a .
-0,rural,-0,-0,-0,-0,-0,-0,socioeconomic,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,1372,0,Pronounced disparities in access to WasH services for example between regions rural and urban areas and socioeconomic groups are welldocumented WHo and uniCef 2014a .
-0,urban,-0,-0,-0,-0,-0,-0,disparities,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,1372,0,Pronounced disparities in access to WasH services for example between regions rural and urban areas and socioeconomic groups are welldocumented WHo and uniCef 2014a .
-0,urban,-0,-0,-0,-0,-0,-0,socioeconomic,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,1372,0,Pronounced disparities in access to WasH services for example between regions rural and urban areas and socioeconomic groups are welldocumented WHo and uniCef 2014a .
-0,countries,-0,-0,-0,-0,-0,-0,inequality,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,1374,0,Whereas some countries have made remarkable progress in reducing inequalities in others these gains have largely bypassed the poor and marginalized .
-0,countries,-0,-0,-0,-0,-0,-0,marginalization,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,1374,0,Whereas some countries have made remarkable progress in reducing inequalities in others these gains have largely bypassed the poor and marginalized .
-0,countries,-0,-0,-0,-0,-0,-0,marginalized,-0,-0,-0,-0,-0,-0,-0,-0,1,0,2,1374,0,Whereas some countries have made remarkable progress in reducing inequalities in others these gains have largely bypassed the poor and marginalized .
-0,countries,-0,-0,-0,-0,-0,-0,poorness,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,1374,0,Whereas some countries have made remarkable progress in reducing inequalities in others these gains have largely bypassed the poor and marginalized .
-0,countries,-0,-0,-0,-0,-0,-0,poor,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,1374,0,Whereas some countries have made remarkable progress in reducing inequalities in others these gains have largely bypassed the poor and marginalized .
-0,population,-0,-0,-0,-0,-0,-0,poorest,-0,-0,-0,-0,-0,-0,-0,-0,1,0,1,1379,0,for example an analysis of data from bosnia and Herzegovina found only 32 of the poorest roma use an improved source of drinking water compared with 94 of the general population WHo and uniCef 2014a .
-0,schools,-0,-0,-0,-0,-0,-0,lack,-0,-0,-0,-0,-0,-0,-0,-0,0,1,2,1395,0,at school lack of sanitation is more likely to hinder a girls educational attainment than a boys .
-0,countries,-0,-0,-0,-0,-0,-0,developing countries,-0,-0,-0,-0,-0,-0,-0,-0,0,1,2,1519,0,furthermore most of this growth is happening in developing countries which have limited capacity to deal with this rapid change .
-0,countries,-0,-0,-0,-0,-0,-0,developing countries,-0,-0,-0,-0,-0,-0,-0,-0,0,1,2,1531,0,as shown in figure 6.1 by 2050 global water demand is projected to increase by 55 mainly due to growing demand from manufacturing thermal electricity generation and domestic use all of which mainly results from growing urbanization in developing countries although the MdG target on access to safe drinking water as measured by the proportion of population using an improved drinking water source see box 1.1 was met in 2010 the progress in urban areas has not been able to keep up with the rapid pace of urbanization figure 6.2 .
-0,population,-0,-0,-0,-0,-0,-0,developing countries,-0,-0,-0,-0,-0,-0,-0,-0,0,1,1,1531,0,as shown in figure 6.1 by 2050 global water demand is projected to increase by 55 mainly due to growing demand from manufacturing thermal electricity generation and domestic use all of which mainly results from growing urbanization in developing countries although the MdG target on access to safe drinking water as measured by the proportion of population using an improved drinking water source see box 1.1 was met in 2010 the progress in urban areas has not been able to keep up with the rapid pace of urbanization figure 6.2 .
